date,ticker,weight,fund
2021-05-03,D_EQ,0.06676149851533808,Combined Minimum-Variance
2021-05-03,DD_EQ,0.026861646577345962,Combined Minimum-Variance
2021-05-03,DIS_EQ,0.03433377999803008,Combined Minimum-Variance
2021-05-03,DOW_EQ,-0.037529426877241194,Combined Minimum-Variance
2021-05-03,DUK_EQ,0.06573533788506854,Combined Minimum-Variance
2021-05-03,EA_EQ,0.04993157461961869,Combined Minimum-Variance
2021-05-03,GE_EQ,-0.01750174841167613,Combined Minimum-Variance
2021-05-03,GILD_EQ,0.060037161919889975,Combined Minimum-Variance
2021-05-03,GS_EQ,0.010168544000713441,Combined Minimum-Variance
2021-05-03,INTC_EQ,0.00977929541612656,Combined Minimum-Variance
2021-05-03,KO_EQ,-0.04881699564167715,Combined Minimum-Variance
2021-05-03,MMM_EQ,0.18648150789936482,Combined Minimum-Variance
2021-05-03,MRK_EQ,0.12962189237185268,Combined Minimum-Variance
2021-05-03,MS_EQ,0.013153210444109704,Combined Minimum-Variance
2021-05-03,NEE_EQ,-0.04159750753698239,Combined Minimum-Variance
2021-05-03,NEM_EQ,0.0007290308044115339,Combined Minimum-Variance
2021-05-03,NKE_EQ,0.03678127362572205,Combined Minimum-Variance
2021-05-03,NUE_EQ,-0.0803100831321397,Combined Minimum-Variance
2021-05-03,NVDA_EQ,-0.07399023615330916,Combined Minimum-Variance
2021-05-03,O_EQ,0.055700615125750245,Combined Minimum-Variance
2021-05-03,OXY_EQ,-0.02630105722610727,Combined Minimum-Variance
2021-05-03,PLD_EQ,-0.0925751628433382,Combined Minimum-Variance
2021-05-03,PSA_EQ,0.05284449016404206,Combined Minimum-Variance
2021-05-03,QCOM_EQ,0.006451526784146792,Combined Minimum-Variance
2021-05-03,SBUX_EQ,0.11300158767614969,Combined Minimum-Variance
2021-05-03,SHW_EQ,-0.04050066374923519,Combined Minimum-Variance
2021-05-03,SLB_EQ,-0.01605973001360871,Combined Minimum-Variance
2021-05-03,SO_EQ,-0.06980697041535779,Combined Minimum-Variance
2021-05-03,T_EQ,0.1602857770356692,Combined Minimum-Variance
2021-05-03,TMUS_EQ,-0.0277709854541,Combined Minimum-Variance
2021-05-03,TTWO_EQ,0.0858852079576046,Combined Minimum-Variance
