ticker,date,sector,n_headlines,vader_mean
AEP,2023-10-04,Utilities,2,0.0
AEP,2023-10-05,Utilities,1,0.2732
AEP,2023-10-09,Utilities,1,0.0
AEP,2023-10-10,Utilities,1,0.4576
AEP,2023-10-12,Utilities,1,0.5473
AEP,2023-10-13,Utilities,1,0.891
AEP,2023-10-24,Utilities,3,0.08333333333333333
AEP,2023-10-26,Utilities,5,0.08077999999999999
AEP,2023-10-31,Utilities,1,0.0
AEP,2023-11-01,Utilities,1,0.4939
AEP,2023-11-02,Utilities,5,0.33736
AEP,2023-11-03,Utilities,1,0.0
AEP,2023-11-06,Utilities,1,0.3612
AEP,2023-11-07,Utilities,2,0.2787
AEP,2023-11-08,Utilities,1,0.0
AEP,2023-11-09,Utilities,1,0.6908
AEP,2023-11-13,Utilities,1,0.0
AEP,2023-11-16,Utilities,1,0.4588
AEP,2023-11-21,Utilities,1,0.296
AEP,2023-11-28,Utilities,1,0.0
AEP,2023-12-04,Utilities,1,0.4404
AEP,2023-12-05,Utilities,2,0.0
AEP,2023-12-07,Utilities,2,0.10115
AEP,2023-12-11,Utilities,3,0.15466666666666665
AEP,2023-12-12,Utilities,1,0.1779
AEP,2023-12-13,Utilities,2,0.0
AEP,2023-12-15,Utilities,1,0.0
AEP,2023-12-18,Utilities,1,0.296
AMD,2020-01-02,Tech,13,0.2315769230769231
AMD,2020-01-03,Tech,8,0.2079
AMD,2020-01-06,Tech,6,0.06670000000000001
AMD,2020-01-07,Tech,8,0.0853125
AMD,2020-01-08,Tech,10,0.16692
AMD,2020-01-09,Tech,6,0.34371666666666667
AMD,2020-01-10,Tech,6,0.4473
AMD,2020-01-13,Tech,8,0.3334625
AMD,2020-01-14,Tech,5,0.14192
AMD,2020-01-15,Tech,4,0.0625
AMD,2020-01-16,Tech,6,0.30878333333333335
AMD,2020-01-17,Tech,7,0.11741428571428571
AMD,2020-01-21,Tech,6,0.033833333333333326
AMD,2020-01-22,Tech,2,0.2997
AMD,2020-01-23,Tech,1,-0.2103
AMD,2020-01-24,Tech,8,0.0
AMD,2020-01-27,Tech,8,-0.005749999999999998
AMD,2020-01-28,Tech,13,0.2301076923076923
AMD,2020-01-29,Tech,21,0.2909
AMD,2020-01-30,Tech,8,-0.008150000000000004
AMD,2020-01-31,Tech,3,0.25383333333333336
AMD,2020-02-03,Tech,1,0.0
AMD,2020-02-04,Tech,4,-0.1162
AMD,2020-02-05,Tech,4,0.0
AMD,2020-02-06,Tech,3,0.6885
AMD,2020-02-07,Tech,2,0.5594
AMD,2020-02-10,Tech,8,0.1036375
AMD,2020-02-11,Tech,7,0.11341428571428569
AMD,2020-02-12,Tech,2,0.0
AMD,2020-02-13,Tech,3,-0.14049999999999999
AMD,2020-02-14,Tech,6,0.0639
AMD,2020-02-18,Tech,6,0.14403333333333335
AMD,2020-02-19,Tech,6,-0.07085000000000001
AMD,2020-02-20,Tech,7,0.029099999999999997
AMD,2020-02-21,Tech,7,-0.010742857142857134
AMD,2020-02-24,Tech,11,-0.05479090909090909
AMD,2020-02-25,Tech,3,0.03000000000000001
AMD,2020-02-26,Tech,6,0.3077166666666667
AMD,2020-02-27,Tech,6,-0.03591666666666666
AMD,2020-02-28,Tech,3,-0.27396666666666664
AMD,2020-03-02,Tech,5,0.019379999999999998
AMD,2020-03-03,Tech,12,0.3259916666666667
AMD,2020-03-04,Tech,4,0.382125
AMD,2020-03-05,Tech,4,0.371575
AMD,2020-03-06,Tech,13,0.20091538461538458
AMD,2020-03-09,Tech,6,-0.04408333333333333
AMD,2020-03-10,Tech,1,0.296
AMD,2020-03-11,Tech,2,0.18969999999999998
AMD,2020-03-12,Tech,2,-0.27115
AMD,2020-03-13,Tech,7,0.12335714285714285
AMD,2020-03-16,Tech,7,0.13257142857142856
AMD,2020-03-17,Tech,3,0.07473333333333333
AMD,2020-03-18,Tech,4,-0.073075
AMD,2020-03-19,Tech,3,-0.11323333333333331
AMD,2020-03-20,Tech,6,0.18373333333333333
AMD,2020-03-23,Tech,3,0.33160000000000006
AMD,2020-03-24,Tech,6,0.3277333333333334
AMD,2020-03-25,Tech,1,0.6124
AMD,2020-03-26,Tech,5,-0.17700000000000002
AMD,2020-03-27,Tech,3,0.4517666666666667
AMD,2020-03-30,Tech,3,0.09323333333333332
AMD,2020-03-31,Tech,5,-0.20412
AMD,2020-04-01,Tech,1,0.836
AMD,2020-04-02,Tech,1,0.0997
AMD,2020-04-03,Tech,2,-0.12965
AMD,2020-04-06,Tech,6,0.22068333333333334
AMD,2020-04-07,Tech,3,0.11333333333333334
AMD,2020-04-08,Tech,5,0.34702
AMD,2020-04-09,Tech,2,0.3982
AMD,2020-04-13,Tech,3,0.4223333333333333
AMD,2020-04-14,Tech,7,0.2866285714285714
AMD,2020-04-15,Tech,8,0.1810625
AMD,2020-04-16,Tech,9,0.25177777777777777
AMD,2020-04-17,Tech,2,0.24695
AMD,2020-04-20,Tech,6,0.27425
AMD,2020-04-21,Tech,2,-0.4037
AMD,2020-04-22,Tech,3,0.19063333333333332
AMD,2020-04-23,Tech,6,0.17438333333333333
AMD,2020-04-24,Tech,3,0.2545
AMD,2020-04-27,Tech,6,0.36861666666666665
AMD,2020-04-28,Tech,18,0.15134999999999998
AMD,2020-04-29,Tech,20,0.34639000000000003
AMD,2020-04-30,Tech,4,0.1702
AMD,2020-05-01,Tech,4,-0.0129
AMD,2020-05-04,Tech,4,0.532025
AMD,2020-05-05,Tech,2,0.273
AMD,2020-05-06,Tech,3,0.1589
AMD,2020-05-07,Tech,1,0.0
AMD,2020-05-11,Tech,5,0.3309
AMD,2020-05-12,Tech,2,-0.3638
AMD,2020-05-13,Tech,3,0.08333333333333333
AMD,2020-05-14,Tech,5,0.05
AMD,2020-05-15,Tech,6,0.024216666666666664
AMD,2020-05-18,Tech,1,-0.4019
AMD,2020-05-19,Tech,5,0.01756
AMD,2020-05-20,Tech,3,0.07790000000000002
AMD,2020-05-21,Tech,4,-0.07265000000000002
AMD,2020-05-22,Tech,1,-0.4648
AMD,2020-05-26,Tech,7,0.17172857142857142
AMD,2020-05-27,Tech,4,0.20387499999999997
AMD,2020-05-28,Tech,3,0.06583333333333335
AMD,2020-05-29,Tech,4,0.23467500000000002
AMD,2020-06-01,Tech,3,0.20793333333333333
AMD,2020-06-02,Tech,5,0.4768
AMD,2020-06-03,Tech,1,0.5719
AMD,2020-06-04,Tech,4,0.056575
AMD,2020-06-05,Tech,2,0.125
AMD,2020-06-08,Tech,2,0.125
AMD,2020-06-09,Tech,7,0.19747142857142858
AMD,2020-06-10,Tech,7,0.07462857142857142
AMD,2020-06-11,Tech,3,0.19666666666666668
AMD,2020-06-12,Tech,4,0.284225
AMD,2020-06-15,Tech,2,0.0
AMD,2020-06-16,Tech,2,0.2587
AMD,2020-06-17,Tech,2,-0.0258
AMD,2020-06-18,Tech,2,0.41960000000000003
AMD,2020-06-19,Tech,2,-0.33525
AMD,2020-06-22,Tech,5,0.35182
AMD,2020-06-23,Tech,5,0.157
AMD,2020-06-24,Tech,3,-0.027533333333333337
AMD,2020-06-25,Tech,2,-0.37895
AMD,2020-06-26,Tech,2,-0.1806
AMD,2020-06-29,Tech,3,0.4591333333333334
AMD,2020-06-30,Tech,4,0.4667
AMD,2020-07-01,Tech,2,0.125
AMD,2020-07-02,Tech,4,0.146475
AMD,2020-07-06,Tech,3,0.0
AMD,2020-07-08,Tech,3,-0.001933333333333324
AMD,2020-07-09,Tech,7,0.04187142857142857
AMD,2020-07-10,Tech,3,0.16463333333333333
AMD,2020-07-13,Tech,1,0.2023
AMD,2020-07-14,Tech,3,0.20413333333333336
AMD,2020-07-15,Tech,2,0.24695
AMD,2020-07-16,Tech,2,0.2997
AMD,2020-07-17,Tech,1,0.0
AMD,2020-07-20,Tech,1,0.25
AMD,2020-07-21,Tech,2,0.521
AMD,2020-07-22,Tech,6,0.2615166666666667
AMD,2020-07-23,Tech,3,0.15253333333333333
AMD,2020-07-24,Tech,15,-0.023626666666666674
AMD,2020-07-27,Tech,6,0.5646666666666667
AMD,2020-07-28,Tech,8,0.210375
AMD,2020-07-29,Tech,23,0.1914869565217391
AMD,2020-07-30,Tech,6,0.13935
AMD,2020-07-31,Tech,2,0.21075
AMD,2020-08-03,Tech,6,0.18846666666666667
AMD,2020-08-04,Tech,10,0.35275
AMD,2020-08-05,Tech,7,0.0905
AMD,2020-08-06,Tech,2,0.3991
AMD,2020-08-10,Tech,3,0.27943333333333337
AMD,2020-08-11,Tech,5,0.20634000000000002
AMD,2020-08-12,Tech,6,0.16893333333333335
AMD,2020-08-13,Tech,3,0.0
AMD,2020-08-14,Tech,2,0.4316
AMD,2020-08-17,Tech,5,-0.17712
AMD,2020-08-18,Tech,4,0.2913
AMD,2020-08-19,Tech,3,0.09866666666666667
AMD,2020-08-20,Tech,1,-0.3612
AMD,2020-08-21,Tech,5,-0.06364
AMD,2020-08-24,Tech,3,0.14286666666666667
AMD,2020-08-25,Tech,5,-0.06988000000000001
AMD,2020-08-26,Tech,3,0.6004666666666666
AMD,2020-08-27,Tech,4,0.036025000000000015
AMD,2020-08-31,Tech,7,0.2456857142857143
AMD,2020-09-01,Tech,6,0.03996666666666668
AMD,2020-09-02,Tech,3,0.32066666666666666
AMD,2020-09-03,Tech,4,0.12082499999999999
AMD,2020-09-04,Tech,1,0.34
AMD,2020-09-08,Tech,2,0.10115
AMD,2020-09-09,Tech,6,-0.030366666666666653
AMD,2020-09-10,Tech,3,0.17526666666666668
AMD,2020-09-11,Tech,2,0.1786
AMD,2020-09-14,Tech,4,0.3067
AMD,2020-09-15,Tech,5,-0.19182
AMD,2020-09-17,Tech,1,0.6705
AMD,2020-09-21,Tech,3,0.09866666666666667
AMD,2020-09-24,Tech,2,0.43955
AMD,2020-09-25,Tech,1,0.0
AMD,2020-09-28,Tech,3,0.27573333333333333
AMD,2020-09-29,Tech,1,0.2732
AMD,2020-09-30,Tech,6,0.039700000000000006
AMD,2020-10-02,Tech,3,0.09613333333333335
AMD,2020-10-05,Tech,1,0.3612
AMD,2020-10-06,Tech,2,-0.125
AMD,2020-10-07,Tech,2,0.44094999999999995
AMD,2020-10-08,Tech,7,0.27512857142857144
AMD,2020-10-09,Tech,15,0.31307333333333337
AMD,2020-10-12,Tech,3,0.10606666666666666
AMD,2020-10-13,Tech,1,0.0
AMD,2020-10-14,Tech,2,0.0129
AMD,2020-10-15,Tech,3,0.29896666666666666
AMD,2020-10-16,Tech,3,0.05103333333333334
AMD,2020-10-19,Tech,1,0.0
AMD,2020-10-21,Tech,2,0.0
AMD,2020-10-22,Tech,2,0.08024999999999999
AMD,2020-10-23,Tech,2,0.1859
AMD,2020-10-26,Tech,8,0.06485
AMD,2020-10-27,Tech,25,0.003080000000000003
AMD,2020-10-28,Tech,8,0.11905
AMD,2020-10-29,Tech,5,0.12738
AMD,2020-10-30,Tech,2,0.0
AMD,2020-11-02,Tech,5,0.24266000000000004
AMD,2020-11-03,Tech,1,0.0
AMD,2020-11-04,Tech,3,-0.10099999999999999
AMD,2020-11-05,Tech,2,0.21075
AMD,2020-11-06,Tech,2,0.12219999999999999
AMD,2020-11-09,Tech,2,-0.148
AMD,2020-11-10,Tech,6,-0.011016666666666666
AMD,2020-11-11,Tech,3,0.5192666666666667
AMD,2020-11-12,Tech,3,0.31103333333333333
AMD,2020-11-13,Tech,1,0.2023
AMD,2020-11-16,Tech,2,0.125
AMD,2020-11-17,Tech,2,0.28595
AMD,2020-11-18,Tech,2,0.148
AMD,2020-11-19,Tech,2,-0.035449999999999995
AMD,2020-11-23,Tech,4,0.09075
AMD,2020-11-25,Tech,1,0.0
AMD,2020-11-30,Tech,3,0.06743333333333333
AMD,2020-12-01,Tech,3,0.23343333333333335
AMD,2020-12-02,Tech,2,0.0
AMD,2020-12-03,Tech,1,0.0
AMD,2020-12-04,Tech,2,0.34235
AMD,2020-12-07,Tech,3,0.20413333333333336
AMD,2020-12-08,Tech,3,0.4073
AMD,2020-12-09,Tech,3,0.3178
AMD,2020-12-10,Tech,3,0.1199
AMD,2020-12-11,Tech,2,0.23835
AMD,2020-12-14,Tech,5,0.13618000000000002
AMD,2020-12-15,Tech,4,-0.099275
AMD,2020-12-16,Tech,1,0.2023
AMD,2020-12-17,Tech,1,0.3612
AMD,2020-12-18,Tech,3,0.268
AMD,2020-12-21,Tech,5,0.04352000000000002
AMD,2020-12-22,Tech,3,0.29973333333333335
AMD,2020-12-28,Tech,8,0.2278375
AMD,2020-12-29,Tech,5,-0.12495999999999999
AMD,2020-12-30,Tech,3,0.363
AMD,2021-01-04,Tech,2,0.10115
AMD,2021-01-05,Tech,3,0.0
AMD,2021-01-06,Tech,4,0.2693
AMD,2021-01-07,Tech,2,-0.2202
AMD,2021-01-08,Tech,2,0.1806
AMD,2021-01-11,Tech,8,0.0311625
AMD,2021-01-12,Tech,1,0.2023
AMD,2021-01-13,Tech,7,0.33075714285714286
AMD,2021-01-14,Tech,5,0.51294
AMD,2021-01-15,Tech,5,0.1387
AMD,2021-01-19,Tech,5,0.01372
AMD,2021-01-20,Tech,6,0.06501666666666667
AMD,2021-01-21,Tech,3,0.42849999999999994
AMD,2021-01-22,Tech,2,0.23835
AMD,2021-01-25,Tech,13,0.2274384615384615
AMD,2021-01-26,Tech,12,0.28520833333333334
AMD,2021-01-27,Tech,4,0.075975
AMD,2021-01-28,Tech,2,0.0
AMD,2021-01-29,Tech,4,0.209575
AMD,2021-02-01,Tech,5,0.2183
AMD,2021-02-02,Tech,2,0.54785
AMD,2021-02-03,Tech,2,0.4037
AMD,2021-02-04,Tech,3,0.25020000000000003
AMD,2021-02-05,Tech,1,-0.0258
AMD,2021-02-09,Tech,1,0.0
AMD,2021-02-11,Tech,4,0.024224999999999997
AMD,2021-02-12,Tech,3,0.3327
AMD,2021-02-16,Tech,2,0.19345
AMD,2021-02-17,Tech,5,0.40506000000000003
AMD,2021-02-18,Tech,2,0.0
AMD,2021-02-19,Tech,4,0.0
AMD,2021-02-22,Tech,5,0.15650000000000003
AMD,2021-02-23,Tech,3,0.0
AMD,2021-02-24,Tech,2,0.18295
AMD,2021-02-25,Tech,1,-0.0572
AMD,2021-03-01,Tech,1,0.0
AMD,2021-03-02,Tech,2,0.17
AMD,2021-03-03,Tech,1,0.5859
AMD,2021-03-04,Tech,1,0.25
AMD,2021-03-05,Tech,2,0.148
AMD,2021-03-08,Tech,2,0.47635
AMD,2021-03-09,Tech,2,0.0
AMD,2021-03-10,Tech,1,0.6249
AMD,2021-03-11,Tech,1,0.0
AMD,2021-03-12,Tech,2,0.10115
AMD,2021-03-15,Tech,3,0.15293333333333334
AMD,2021-03-16,Tech,1,0.0
AMD,2021-03-17,Tech,3,0.2934333333333333
AMD,2021-03-18,Tech,1,0.3612
AMD,2021-03-22,Tech,1,0.0
AMD,2021-03-23,Tech,1,0.7506
AMD,2021-03-24,Tech,2,-0.2553
AMD,2021-03-25,Tech,3,-0.0077333333333333325
AMD,2021-03-26,Tech,3,0.008166666666666655
AMD,2021-03-29,Tech,2,0.575
AMD,2021-03-30,Tech,1,0.25
AMD,2021-04-01,Tech,5,0.07202
AMD,2021-04-05,Tech,2,0.31845
AMD,2021-04-06,Tech,3,-0.11333333333333334
AMD,2021-04-07,Tech,2,0.10115
AMD,2021-04-08,Tech,5,-0.04176
AMD,2021-04-12,Tech,2,0.1866
AMD,2021-04-13,Tech,2,0.2503
AMD,2021-04-14,Tech,2,0.148
AMD,2021-04-15,Tech,4,0.277175
AMD,2021-04-16,Tech,2,-0.11315
AMD,2021-04-19,Tech,3,0.0
AMD,2021-04-20,Tech,3,0.1468
AMD,2021-04-21,Tech,3,-0.039
AMD,2021-04-22,Tech,5,0.11394000000000001
AMD,2021-04-23,Tech,6,0.08251666666666667
AMD,2021-04-26,Tech,3,-0.04873333333333335
AMD,2021-04-27,Tech,1,0.25
AMD,2021-04-28,Tech,7,0.2898428571428572
AMD,2021-04-29,Tech,1,0.0
AMD,2021-04-30,Tech,2,0.0
AMD,2021-05-03,Tech,6,0.11010000000000002
AMD,2021-05-04,Tech,3,0.21230000000000002
AMD,2021-05-05,Tech,1,0.0
AMD,2021-05-06,Tech,2,0.125
AMD,2021-05-07,Tech,3,0.46553333333333335
AMD,2021-05-11,Tech,3,0.0
AMD,2021-05-12,Tech,1,0.0
AMD,2021-05-13,Tech,2,0.10115
AMD,2021-05-14,Tech,1,0.296
AMD,2021-05-18,Tech,2,0.7177
AMD,2021-05-19,Tech,7,-0.036371428571428575
AMD,2021-05-20,Tech,5,0.21674
AMD,2021-05-21,Tech,2,0.125
AMD,2021-05-24,Tech,2,0.4247
AMD,2021-05-25,Tech,5,0.013859999999999994
AMD,2021-05-26,Tech,1,0.34
AMD,2021-05-27,Tech,5,0.26315999999999995
AMD,2021-05-28,Tech,4,0.18765
AMD,2021-06-02,Tech,3,0.14756666666666668
AMD,2021-06-03,Tech,3,0.21233333333333335
AMD,2021-06-04,Tech,2,0.31845
AMD,2021-06-07,Tech,5,0.32084
AMD,2021-06-09,Tech,1,0.1531
AMD,2021-06-10,Tech,4,0.0
AMD,2021-06-11,Tech,4,0.073375
AMD,2021-06-14,Tech,4,0.15797499999999998
AMD,2021-06-15,Tech,2,0.0
AMD,2021-06-16,Tech,3,0.0
AMD,2021-06-17,Tech,9,0.010777777777777787
AMD,2021-06-18,Tech,5,0.3109
AMD,2021-06-21,Tech,8,0.1911875
AMD,2021-06-22,Tech,2,0.4477
AMD,2021-06-23,Tech,2,-0.3062
AMD,2021-06-24,Tech,2,0.24914999999999998
AMD,2021-06-25,Tech,2,0.5199
AMD,2021-06-28,Tech,4,-0.1101
AMD,2021-06-29,Tech,1,0.6369
AMD,2021-06-30,Tech,5,0.25236000000000003
AMD,2021-07-01,Tech,3,0.1594
AMD,2021-07-02,Tech,2,-0.1706
AMD,2021-07-06,Tech,4,0.25427500000000003
AMD,2021-07-07,Tech,1,0.4939
AMD,2021-07-08,Tech,4,0.2872
AMD,2021-07-09,Tech,1,0.0
AMD,2021-07-12,Tech,6,0.033716666666666666
AMD,2021-07-13,Tech,2,0.24695
AMD,2021-07-14,Tech,1,-0.4215
AMD,2021-07-15,Tech,7,-0.07461428571428572
AMD,2021-07-16,Tech,5,0.19538
AMD,2021-07-19,Tech,4,0.205675
AMD,2021-07-20,Tech,4,0.074
AMD,2021-07-21,Tech,4,-0.005549999999999999
AMD,2021-07-22,Tech,4,0.182925
AMD,2021-07-23,Tech,3,-0.21906666666666666
AMD,2021-07-26,Tech,8,0.17961249999999998
AMD,2021-07-27,Tech,11,0.1271090909090909
AMD,2021-07-28,Tech,7,0.19787142857142856
AMD,2021-07-29,Tech,4,0.07410000000000001
AMD,2021-08-02,Tech,7,0.011657142857142866
AMD,2021-08-03,Tech,6,0.22375000000000003
AMD,2021-08-04,Tech,8,0.07930000000000001
AMD,2021-08-05,Tech,6,0.2551333333333334
AMD,2021-08-06,Tech,3,-0.13486666666666666
AMD,2021-08-09,Tech,3,0.12496666666666667
AMD,2021-08-10,Tech,2,0.0
AMD,2021-08-11,Tech,1,0.0
AMD,2021-08-12,Tech,2,0.148
AMD,2021-08-13,Tech,4,0.12457499999999999
AMD,2021-08-16,Tech,5,0.09878
AMD,2021-08-17,Tech,2,-0.064
AMD,2021-08-18,Tech,4,0.41455000000000003
AMD,2021-08-19,Tech,1,0.0
AMD,2021-08-20,Tech,2,0.0
AMD,2021-08-23,Tech,1,0.0
AMD,2021-08-24,Tech,6,-0.03566666666666666
AMD,2021-08-25,Tech,3,0.0
AMD,2021-08-26,Tech,4,0.343875
AMD,2021-08-27,Tech,2,0.2294
AMD,2021-08-30,Tech,6,0.4370833333333333
AMD,2021-08-31,Tech,4,-0.050575
AMD,2021-09-01,Tech,1,0.0
AMD,2021-09-03,Tech,3,0.0
AMD,2021-09-07,Tech,4,0.383325
AMD,2021-09-09,Tech,3,0.21729999999999997
AMD,2021-09-10,Tech,3,0.09129999999999999
AMD,2021-09-13,Tech,4,0.012
AMD,2021-09-14,Tech,1,0.25
AMD,2021-09-15,Tech,3,0.0042
AMD,2021-09-16,Tech,1,0.2023
AMD,2021-09-17,Tech,2,0.07220000000000001
AMD,2021-09-20,Tech,4,0.33195
AMD,2021-09-21,Tech,3,0.08616666666666667
AMD,2021-09-22,Tech,3,0.19063333333333332
AMD,2021-09-23,Tech,4,-0.178975
AMD,2021-09-24,Tech,3,0.21230000000000002
AMD,2021-09-27,Tech,3,0.06433333333333331
AMD,2021-09-28,Tech,3,0.0
AMD,2021-09-29,Tech,3,0.33666666666666667
AMD,2021-09-30,Tech,4,0.144775
AMD,2021-10-01,Tech,2,0.148
AMD,2021-10-04,Tech,4,0.283975
AMD,2021-10-05,Tech,1,0.0
AMD,2021-10-06,Tech,2,-0.1806
AMD,2021-10-07,Tech,3,-0.05103333333333334
AMD,2021-10-08,Tech,3,0.10726666666666666
AMD,2021-10-11,Tech,1,0.4588
AMD,2021-10-12,Tech,3,0.21230000000000002
AMD,2021-10-13,Tech,4,0.039725
AMD,2021-10-14,Tech,1,0.0
AMD,2021-10-15,Tech,1,0.0
AMD,2021-10-18,Tech,7,-0.034228571428571435
AMD,2021-10-19,Tech,4,0.169275
AMD,2021-10-20,Tech,3,0.18786666666666665
AMD,2021-10-21,Tech,4,0.0
AMD,2021-10-22,Tech,3,0.24223333333333333
AMD,2021-10-25,Tech,4,0.0
AMD,2021-10-26,Tech,7,0.20470000000000002
AMD,2021-10-27,Tech,6,0.19936666666666666
AMD,2021-10-28,Tech,3,0.30760000000000004
AMD,2021-10-29,Tech,5,0.22397999999999998
AMD,2021-11-01,Tech,3,0.32006666666666667
AMD,2021-11-02,Tech,4,0.032
AMD,2021-11-03,Tech,3,0.18246666666666667
AMD,2021-11-04,Tech,7,0.32317142857142855
AMD,2021-11-05,Tech,1,0.6124
AMD,2021-11-08,Tech,10,0.15078
AMD,2021-11-09,Tech,3,0.23653333333333335
AMD,2021-11-10,Tech,4,0.056575
AMD,2021-11-19,Tech,2,0.10115
AMD,2021-11-22,Tech,4,0.25467500000000004
AMD,2021-11-23,Tech,1,0.5994
AMD,2021-11-24,Tech,6,-0.04243333333333333
AMD,2021-11-26,Tech,1,0.0
AMD,2021-11-29,Tech,11,0.30160000000000003
AMD,2021-11-30,Tech,5,0.024399999999999998
AMD,2021-12-01,Tech,1,-0.4215
AMD,2021-12-02,Tech,2,0.3162
AMD,2021-12-03,Tech,2,0.4853
AMD,2021-12-06,Tech,11,0.23846363636363635
AMD,2021-12-07,Tech,8,0.211575
AMD,2021-12-09,Tech,6,0.048499999999999995
AMD,2021-12-10,Tech,1,0.0
AMD,2021-12-13,Tech,5,0.033299999999999996
AMD,2021-12-14,Tech,1,0.0
AMD,2021-12-15,Tech,5,0.20454
AMD,2021-12-16,Tech,3,-0.20413333333333336
AMD,2021-12-17,Tech,3,0.06743333333333333
AMD,2021-12-20,Tech,2,-0.1806
AMD,2021-12-21,Tech,3,0.24080000000000001
AMD,2021-12-22,Tech,1,0.7579
AMD,2021-12-23,Tech,3,0.1633333333333333
AMD,2021-12-27,Tech,8,0.23105000000000003
AMD,2021-12-28,Tech,8,0.2278125
AMD,2021-12-29,Tech,3,-0.07503333333333333
AMD,2021-12-30,Tech,4,0.21907500000000002
AMD,2021-12-31,Tech,7,0.07452857142857143
AMD,2022-01-03,Tech,7,0.25202857142857144
AMD,2022-01-04,Tech,4,0.050575
AMD,2022-01-05,Tech,8,0.1668
AMD,2022-01-06,Tech,3,0.2828
AMD,2022-01-07,Tech,4,0.051000000000000004
AMD,2022-01-10,Tech,2,-0.1806
AMD,2022-01-11,Tech,5,0.22182
AMD,2022-01-12,Tech,10,0.20473999999999998
AMD,2022-01-13,Tech,9,0.16210000000000002
AMD,2022-01-14,Tech,3,0.29563333333333336
AMD,2022-01-18,Tech,8,0.2467125
AMD,2022-01-19,Tech,14,0.25593571428571427
AMD,2022-01-20,Tech,21,0.14933333333333332
AMD,2022-01-21,Tech,8,0.1273375
AMD,2022-01-24,Tech,9,0.14374444444444442
AMD,2022-01-25,Tech,12,0.2202666666666667
AMD,2022-01-26,Tech,19,0.13406315789473683
AMD,2022-01-27,Tech,16,0.276125
AMD,2022-01-28,Tech,14,0.30222857142857146
AMD,2022-01-31,Tech,16,0.19287500000000002
AMD,2022-02-01,Tech,27,0.17421851851851855
AMD,2022-02-02,Tech,47,0.3144085106382979
AMD,2022-02-03,Tech,10,0.01518000000000001
AMD,2022-02-04,Tech,6,0.16090000000000002
AMD,2022-02-07,Tech,6,0.20185
AMD,2022-02-08,Tech,12,0.23315
AMD,2022-02-09,Tech,5,0.19175999999999999
AMD,2022-02-10,Tech,8,0.167275
AMD,2022-02-11,Tech,9,0.11184444444444444
AMD,2022-02-14,Tech,16,0.11561875
AMD,2022-02-15,Tech,15,0.2962533333333333
AMD,2022-02-16,Tech,5,0.19034000000000004
AMD,2022-02-17,Tech,5,0.19362
AMD,2022-02-18,Tech,5,0.28870000000000007
AMD,2022-02-22,Tech,10,0.27125000000000005
AMD,2022-02-23,Tech,6,0.19578333333333334
AMD,2022-02-24,Tech,3,0.32339999999999997
AMD,2022-02-25,Tech,7,0.2287857142857143
AMD,2022-02-28,Tech,6,0.14563333333333334
AMD,2022-03-01,Tech,3,-0.21499999999999997
AMD,2022-03-02,Tech,5,0.24958
AMD,2022-03-03,Tech,11,0.039345454545454545
AMD,2022-03-04,Tech,7,0.08375714285714286
AMD,2022-03-07,Tech,8,0.09486249999999999
AMD,2022-03-08,Tech,12,0.2606333333333334
AMD,2022-03-09,Tech,14,0.19664285714285715
AMD,2022-03-10,Tech,10,0.34266
AMD,2022-03-11,Tech,10,0.09862000000000001
AMD,2022-03-14,Tech,9,0.2988
AMD,2022-03-15,Tech,11,0.1878727272727273
AMD,2022-03-16,Tech,11,0.31216363636363637
AMD,2022-03-17,Tech,8,0.08148749999999999
AMD,2022-03-18,Tech,3,0.18076666666666666
AMD,2022-03-21,Tech,10,0.29386
AMD,2022-03-22,Tech,6,0.05661666666666663
AMD,2022-03-23,Tech,11,0.16065454545454544
AMD,2022-03-24,Tech,13,0.13047692307692305
AMD,2022-03-25,Tech,8,0.1706875
AMD,2022-03-28,Tech,6,0.24548333333333336
AMD,2022-03-29,Tech,7,0.2926
AMD,2022-03-30,Tech,4,0.139775
AMD,2022-03-31,Tech,9,-0.021722222222222223
AMD,2022-04-01,Tech,13,0.1523076923076923
AMD,2022-04-04,Tech,16,0.07726875
AMD,2022-04-05,Tech,10,0.15486
AMD,2022-04-06,Tech,7,0.18457142857142855
AMD,2022-04-07,Tech,4,0.031275
AMD,2022-04-08,Tech,3,0.5915333333333334
AMD,2022-04-11,Tech,13,0.08462307692307691
AMD,2022-04-12,Tech,3,-0.10113333333333334
AMD,2022-04-13,Tech,6,0.30695
AMD,2022-04-14,Tech,4,0.0
AMD,2022-04-18,Tech,5,0.09704000000000002
AMD,2022-04-19,Tech,6,0.2001666666666667
AMD,2022-04-20,Tech,4,0.31684999999999997
AMD,2022-04-21,Tech,5,0.22999999999999998
AMD,2022-04-22,Tech,2,-0.0116
AMD,2022-04-25,Tech,8,0.17042500000000002
AMD,2022-04-26,Tech,6,0.09735
AMD,2022-04-27,Tech,6,0.13036666666666666
AMD,2022-04-28,Tech,8,-0.03648749999999999
AMD,2022-04-29,Tech,6,0.14033333333333334
AMD,2022-05-02,Tech,11,0.053063636363636375
AMD,2022-05-03,Tech,21,0.23138571428571428
AMD,2022-05-04,Tech,24,0.03724166666666665
AMD,2022-05-05,Tech,9,0.06773333333333334
AMD,2022-05-06,Tech,8,0.24265
AMD,2022-05-09,Tech,13,0.29775384615384615
AMD,2022-05-10,Tech,6,0.23091666666666666
AMD,2022-05-11,Tech,7,0.13271428571428573
