date,sector,sentiment
2020-03-30,Comm,0.25718699999999994
2020-03-31,Comm,0.15169333333333332
2020-04-01,Comm,0.04940666666666667
2020-04-02,Comm,0.052270000000000004
2020-04-03,Comm,0.20456809523809522
2020-04-06,Comm,0.35726
2020-04-07,Comm,0.17808969696969695
2020-04-08,Comm,0.11932000000000001
2020-04-09,Comm,-2.333333333332799e-05
2020-04-13,Comm,0.05913333333333335
2020-04-14,Comm,0.2535230476190476
2020-04-15,Comm,0.139372
2020-04-16,Comm,0.2412816666666667
2020-04-17,Comm,0.1948393333333333
2020-04-20,Comm,0.059435
2020-04-21,Comm,0.19606666666666667
2020-04-22,Comm,0.15415561904761904
2020-04-23,Comm,0.14506388888888888
2020-04-24,Comm,0.01909272727272727
2020-04-27,Comm,0.09817621212121212
2020-04-28,Comm,0.20733262626262627
2020-04-29,Comm,0.07194666666666667
2020-04-30,Comm,0.02783500000000001
2020-05-01,Comm,-0.039490333333333336
2020-05-04,Comm,0.07396711111111112
2020-05-05,Comm,0.12421357142857144
2020-05-06,Comm,-0.01438866666666667
2020-05-07,Comm,0.23315800000000003
2020-05-08,Comm,0.18446800000000002
2020-05-11,Comm,0.19662761904761905
2020-05-12,Comm,0.09255933333333333
2020-05-13,Comm,0.05404
2020-05-14,Comm,0.24391333333333334
2020-05-15,Comm,0.19185333333333335
2020-05-18,Comm,0.17455666666666667
2020-05-19,Comm,0.10667333333333336
2020-05-20,Comm,0.1907995
2020-05-21,Comm,0.098722
2020-05-22,Comm,0.05808500000000001
2020-05-26,Comm,0.18490800000000002
2020-05-27,Comm,0.21955555555555556
2020-05-28,Comm,0.11863054545454546
2020-05-29,Comm,0.13259
2020-06-01,Comm,0.18085142857142858
2020-06-02,Comm,0.17563
2020-06-03,Comm,0.020693333333333327
2020-06-04,Comm,0.15659
2020-06-05,Comm,0.13349733333333333
2020-06-08,Comm,-0.09341249999999998
2020-06-09,Comm,-0.024629999999999996
2020-06-10,Comm,0.03431000000000001
2020-06-11,Comm,0.12170809523809525
2020-06-12,Comm,0.07599333333333333
2020-06-15,Comm,0.002483333333333326
2020-06-16,Comm,0.12171444444444442
2020-06-17,Comm,0.12987833333333335
2020-06-18,Comm,0.014563999999999999
2020-06-19,Comm,0.14404333333333336
2020-06-22,Comm,0.17971666666666666
2020-06-23,Comm,0.14332833333333334
2020-06-24,Comm,0.14288
2020-06-25,Comm,0.06611866666666667
2020-06-26,Comm,0.1451
2020-06-29,Comm,0.05440820512820512
2020-06-30,Comm,0.09233428571428572
2020-07-01,Comm,-0.07214000000000001
2020-07-02,Comm,0.020704999999999998
2020-07-06,Comm,0.096988
2020-07-07,Comm,0.08076000000000001
2020-07-08,Comm,-0.090405
2020-07-09,Comm,0.07178499999999999
2020-07-10,Comm,0.0
2020-07-13,Comm,0.05405666666666666
2020-07-14,Comm,0.08946
2020-07-15,Comm,0.08413999999999999
2020-07-16,Comm,0.22652333333333333
2020-07-17,Comm,-0.018330000000000003
2020-07-20,Comm,0.05568333333333333
2020-07-21,Comm,0.29677666666666663
2020-07-22,Comm,0.09497333333333333
2020-07-23,Comm,-0.11324999999999999
2020-07-24,Comm,0.1515075
2020-07-27,Comm,0.07184
2020-07-28,Comm,0.08880600000000001
2020-07-29,Comm,0.048635
2020-07-30,Comm,0.11212166666666665
2020-07-31,Comm,0.12288999999999999
2020-08-03,Comm,0.23507800000000004
2020-08-04,Comm,0.16895974358974358
2020-08-05,Comm,0.27399833333333334
2020-08-06,Comm,0.16281428571428572
2020-08-07,Comm,0.022695897435897432
2020-08-10,Comm,0.2979633333333333
2020-08-11,Comm,0.08156666666666666
2020-08-12,Comm,0.08342999999999999
2020-08-13,Comm,0.059199999999999996
2020-08-14,Comm,-0.07224
2020-08-17,Comm,0.19007333333333334
2020-08-18,Comm,0.13369999999999999
2020-08-19,Comm,0.0
2020-08-20,Comm,0.114856
2020-08-21,Comm,0.03560666666666666
2020-08-24,Comm,0.01854
2020-08-25,Comm,0.03292666666666667
2020-08-26,Comm,0.098772
2020-08-27,Comm,0.04046
2020-08-28,Comm,0.10465333333333333
2020-08-31,Comm,0.12065999999999999
2020-09-01,Comm,0.08423
2020-09-02,Comm,0.1659733333333333
2020-09-03,Comm,0.062097142857142865
2020-09-04,Comm,0.10863666666666667
2020-09-08,Comm,0.14885600000000002
2020-09-09,Comm,0.11918
2020-09-10,Comm,0.033760000000000005
2020-09-11,Comm,-0.00442
2020-09-14,Comm,0.006818333333333332
2020-09-15,Comm,0.028493333333333332
2020-09-16,Comm,0.05813666666666667
2020-09-17,Comm,0.07136
2020-09-18,Comm,0.009924999999999998
2020-09-21,Comm,0.07062249999999999
2020-09-22,Comm,0.18247
2020-09-23,Comm,0.07487
2020-09-24,Comm,0.076438
2020-09-25,Comm,-0.058289999999999995
2020-09-28,Comm,0.16705050000000002
2020-09-29,Comm,0.011859999999999999
2020-09-30,Comm,0.10017999999999998
2020-10-01,Comm,0.05796666666666668
2020-10-02,Comm,-0.09534000000000001
2020-10-05,Comm,0.0682925
2020-10-06,Comm,0.08346
2020-10-07,Comm,0.14726
2020-10-08,Comm,-0.02226999999999999
2020-10-09,Comm,0.13740642857142857
2020-10-12,Comm,-0.013350303030303032
2020-10-13,Comm,-0.10286857142857145
2020-10-14,Comm,0.22519933333333336
2020-10-15,Comm,0.15918666666666667
2020-10-16,Comm,0.081175
2020-10-19,Comm,0.2863966666666667
2020-10-20,Comm,0.0
2020-10-21,Comm,0.04206
2020-10-22,Comm,0.018023333333333332
2020-10-23,Comm,0.15913249999999998
2020-10-26,Comm,0.24365971428571429
2020-10-27,Comm,0.0
2020-10-28,Comm,0.06519799999999999
2020-10-29,Comm,0.26732666666666666
2020-10-30,Comm,0.14788
2020-11-02,Comm,0.10108433333333333
2020-11-03,Comm,-0.04877266666666667
2020-11-04,Comm,-0.07786733333333333
2020-11-05,Comm,-0.005548999999999993
2020-11-06,Comm,0.08958909313725491
2020-11-09,Comm,0.17148190476190475
2020-11-10,Comm,0.03206000000000001
2020-11-11,Comm,-0.18680999999999998
2020-11-12,Comm,0.14745499999999997
2020-11-13,Comm,0.1384325
2020-11-16,Comm,0.125346
2020-11-17,Comm,0.165872
2020-11-18,Comm,0.09256
2020-11-19,Comm,0.26943285714285714
2020-11-20,Comm,-0.04360750000000001
2020-11-23,Comm,0.044786666666666676
2020-11-24,Comm,0.12844333333333333
2020-11-25,Comm,0.06944399999999999
2020-11-27,Comm,0.17606
2020-11-30,Comm,0.06034666666666667
2020-12-01,Comm,0.08808
2020-12-02,Comm,-0.09878
2020-12-03,Comm,0.005982857142857146
2020-12-04,Comm,0.10248285714285714
2020-12-07,Comm,0.05754666666666667
2020-12-08,Comm,0.09591818181818182
2020-12-09,Comm,0.3535975
2020-12-10,Comm,0.15233750000000001
2020-12-11,Comm,0.06431714285714286
2020-12-14,Comm,0.07261500000000001
2020-12-15,Comm,0.10525285714285712
2020-12-16,Comm,0.015293333333333334
2020-12-17,Comm,0.0324125
2020-12-18,Comm,0.010956000000000002
2020-12-21,Comm,0.031215333333333328
2020-12-22,Comm,-0.004289999999999997
2020-12-23,Comm,0.056715
2020-12-24,Comm,0.016390000000000002
2020-12-28,Comm,0.19383499999999998
2020-12-29,Comm,0.1016
2020-12-30,Comm,0.11327000000000001
2020-12-31,Comm,0.15538761904761905
2021-01-04,Comm,0.05331
2021-01-05,Comm,0.08667833333333333
2021-01-06,Comm,0.11099885714285714
2021-01-07,Comm,0.21530000000000005
2021-01-08,Comm,0.0
2021-01-11,Comm,0.21936999999999998
2021-01-12,Comm,-0.054135
2021-01-13,Comm,-0.037349999999999994
2021-01-14,Comm,0.05807200000000001
2021-01-15,Comm,0.05405000000000001
2021-01-19,Comm,0.05162399999999999
2021-01-20,Comm,-0.2
2021-01-21,Comm,-0.03471066666666667
2021-01-22,Comm,0.07601
2021-01-25,Comm,0.08979809523809525
2021-01-26,Comm,-0.08406714285714287
2021-01-27,Comm,-0.0050060000000000035
2021-01-28,Comm,0.22786499999999998
2021-01-29,Comm,0.11792
2021-02-01,Comm,0.4569233333333333
2021-02-02,Comm,0.25420166666666666
2021-02-03,Comm,0.07046666666666668
2021-02-04,Comm,0.07475166666666666
2021-02-05,Comm,0.03619700000000001
2021-02-08,Comm,-0.02543833333333333
2021-02-09,Comm,0.05094571428571428
2021-02-10,Comm,-0.014938666666666666
2021-02-11,Comm,0.12747999999999998
2021-02-12,Comm,0.153
2021-02-16,Comm,0.11827515151515149
2021-02-17,Comm,0.042446666666666674
2021-02-18,Comm,0.11839999999999999
2021-02-19,Comm,0.17357999999999998
2021-02-22,Comm,0.15209999999999999
2021-02-23,Comm,0.16218
2021-02-24,Comm,-0.03467285714285715
2021-02-25,Comm,-0.02501555555555555
2021-02-26,Comm,0.10364999999999999
2021-03-01,Comm,0.016930000000000004
2021-03-02,Comm,0.16122
2021-03-03,Comm,0.08227599999999999
2021-03-04,Comm,0.13049
2021-03-05,Comm,0.139468
2021-03-08,Comm,-0.10441
2021-03-09,Comm,0.15458
2021-03-10,Comm,0.092645
2021-03-11,Comm,0.11511200000000002
2021-03-12,Comm,0.16831428571428572
2021-03-15,Comm,0.08940583333333334
2021-03-16,Comm,0.07078
2021-03-17,Comm,0.08867333333333334
2021-03-18,Comm,-0.009293333333333337
2021-03-19,Comm,0.12293666666666665
2021-03-22,Comm,0.012190000000000001
2021-03-23,Comm,0.022164
2021-03-24,Comm,0.19253
2021-03-25,Comm,-0.002475999999999998
2021-03-26,Comm,0.038494999999999994
2021-03-29,Comm,0.16291222222222218
2021-03-30,Comm,0.18580000000000002
2021-03-31,Comm,-0.02408
2021-04-01,Comm,0.082484
2021-04-05,Comm,0.324846
2021-04-06,Comm,0.0992457142857143
2021-04-07,Comm,0.028700000000000003
2021-04-08,Comm,0.22921333333333332
2021-04-09,Comm,0.08101
2021-04-12,Comm,-0.06972
2021-04-13,Comm,0.20644
2021-04-14,Comm,0.16172
2021-04-15,Comm,0.06829666666666666
2021-04-16,Comm,0.12247
2021-04-19,Comm,-0.026015
2021-04-20,Comm,-0.0012942857142857114
2021-04-21,Comm,0.0682988888888889
2021-04-22,Comm,0.0824351515151515
2021-04-23,Comm,0.136241
2021-04-26,Comm,-0.016566666666666664
2021-04-27,Comm,0.07340444444444445
2021-04-28,Comm,0.23093666666666665
2021-04-29,Comm,0.156497
2021-04-30,Comm,0.11003
2021-05-03,Comm,0.15801333333333334
2021-05-04,Comm,0.28526999999999997
2021-05-05,Comm,0.18803533333333336
2021-05-06,Comm,-0.04390666666666667
2021-05-07,Comm,0.059473333333333336
2021-05-10,Comm,-0.079623
2021-05-11,Comm,0.24291333333333337
2021-05-12,Comm,0.09974999999999999
2021-05-13,Comm,0.0
2021-05-14,Comm,0.0
2021-05-17,Comm,0.00943042735042735
2021-05-18,Comm,0.013816666666666661
2021-05-19,Comm,0.13587
2021-05-20,Comm,0.11577799999999998
2021-05-21,Comm,0.4434357142857143
2021-05-24,Comm,-0.13389999999999996
2021-05-25,Comm,0.298518
2021-05-26,Comm,0.04927142857142857
2021-05-27,Comm,0.217262
2021-05-28,Comm,0.42108366666666674
2021-06-01,Comm,0.16442
2021-06-02,Comm,0.137215
2021-06-03,Comm,0.12519333333333332
2021-06-04,Comm,0.33483
2021-06-07,Comm,0.1840211111111111
2021-06-08,Comm,0.22526666666666667
2021-06-09,Comm,0.0
2021-06-10,Comm,0.06415371428571429
2021-06-11,Comm,0.1802166666666667
2021-06-14,Comm,0.07762533333333334
2021-06-15,Comm,0.13879999999999998
2021-06-16,Comm,0.22419333333333333
2021-06-17,Comm,0.26258
2021-06-18,Comm,0.0
2021-06-21,Comm,0.17274
2021-06-22,Comm,-0.05460999999999999
2021-06-23,Comm,0.00262733333333334
2021-06-24,Comm,-0.12891
2021-06-25,Comm,0.13670000000000002
2021-06-28,Comm,0.21868600000000002
2021-06-29,Comm,0.08808
2021-06-30,Comm,0.17043727272727274
2021-07-01,Comm,0.22924333333333333
2021-07-02,Comm,0.01376
2021-07-06,Comm,0.0449
2021-07-07,Comm,0.031904
2021-07-08,Comm,0.17167999999999997
2021-07-09,Comm,0.18712333333333336
2021-07-12,Comm,0.11012
2021-07-13,Comm,-0.012240000000000006
2021-07-14,Comm,0.02266666666666667
2021-07-15,Comm,-0.028579999999999994
2021-07-16,Comm,0.008074000000000003
2021-07-19,Comm,0.2733
2021-07-20,Comm,0.09063599999999998
2021-07-21,Comm,-0.022019999999999994
2021-07-22,Comm,0.163385
2021-07-23,Comm,0.075815
2021-07-26,Comm,0.0046359999999999995
2021-07-27,Comm,0.0898
2021-07-28,Comm,0.11129333333333333
2021-07-29,Comm,0.14661523809523808
2021-07-30,Comm,0.05073
2021-08-02,Comm,0.04382083333333333
2021-08-03,Comm,0.11366933333333333
2021-08-04,Comm,0.07156333333333333
2021-08-05,Comm,-0.010186666666666663
2021-08-06,Comm,0.16504
2021-08-09,Comm,0.13780166666666666
2021-08-10,Comm,0.13204
2021-08-11,Comm,-0.050839999999999996
2021-08-12,Comm,0.2900466666666667
2021-08-13,Comm,0.18055
2021-08-16,Comm,0.02318428571428572
2021-08-17,Comm,0.15710000000000002
2021-08-18,Comm,0.04952214285714285
2021-08-19,Comm,0.03679399999999999
2021-08-20,Comm,0.03652333333333333
2021-08-23,Comm,0.24126666666666666
2021-08-24,Comm,0.18371333333333334
2021-08-25,Comm,0.0743
2021-08-26,Comm,0.14101
2021-08-27,Comm,0.34306333333333333
2021-08-30,Comm,0.11545000000000001
2021-08-31,Comm,0.04142
2021-09-01,Comm,0.0
2021-09-02,Comm,0.04088333333333334
2021-09-03,Comm,0.18952666666666668
2021-09-07,Comm,0.16315000000000002
2021-09-08,Comm,0.14170166666666667
2021-09-09,Comm,-0.09229228571428574
2021-09-10,Comm,0.051837999999999995
2021-09-13,Comm,0.26752714285714285
2021-09-14,Comm,0.10354333333333332
2021-09-15,Comm,0.051041
2021-09-16,Comm,0.05614333333333334
2021-09-17,Comm,0.04195390476190476
2021-09-20,Comm,0.3077663636363636
2021-09-21,Comm,0.0913
2021-09-22,Comm,0.10258
2021-09-23,Comm,0.03451
2021-09-24,Comm,0.08218
2021-09-27,Comm,0.20286999999999997
2021-09-28,Comm,0.157956
2021-09-29,Comm,-0.04316000000000001
2021-09-30,Comm,0.09168666666666665
2021-10-01,Comm,0.16461
2021-10-04,Comm,0.050635
2021-10-05,Comm,0.06988285714285715
2021-10-06,Comm,0.1262052380952381
2021-10-07,Comm,0.24924166666666667
2021-10-08,Comm,-0.004430000000000001
2021-10-11,Comm,0.19211
2021-10-12,Comm,0.18466500000000002
2021-10-13,Comm,-0.08770666666666667
2021-10-14,Comm,0.0055
2021-10-15,Comm,0.15924
2021-10-18,Comm,0.15980500000000003
2021-10-19,Comm,0.06018666666666665
2021-10-20,Comm,0.04050666666666667
2021-10-21,Comm,0.05245500000000001
2021-10-22,Comm,0.1915466666666667
2021-10-25,Comm,0.363804
2021-10-26,Comm,0.304
2021-10-27,Comm,0.1139
2021-10-28,Comm,0.09087333333333333
2021-10-29,Comm,0.22418333333333335
2021-11-01,Comm,0.059125000000000004
2021-11-02,Comm,0.25879166666666664
2021-11-03,Comm,0.19537549999999998
2021-11-04,Comm,0.17768533333333333
2021-11-05,Comm,0.22362
2021-11-08,Comm,-0.18258666666666667
2021-11-09,Comm,0.17207333333333336
2021-11-10,Comm,0.07485333333333333
2021-11-11,Comm,0.09410666666666667
2021-11-12,Comm,0.13982666666666668
2021-11-15,Comm,0.159012
2021-11-16,Comm,0.034362857142857146
2021-11-17,Comm,0.012048
2021-11-18,Comm,0.10415333333333332
2021-11-19,Comm,0.04325
2021-11-22,Comm,0.07993833333333333
2021-11-23,Comm,0.039006
2021-11-24,Comm,0.06652
2021-11-26,Comm,-0.047953333333333334
2021-11-29,Comm,-0.10244999999999997
2021-11-30,Comm,0.07017000000000001
2021-12-01,Comm,0.19230333333333333
2021-12-02,Comm,-0.064
2021-12-03,Comm,0.010619999999999996
2021-12-06,Comm,0.07141555555555557
2021-12-07,Comm,0.18222666666666668
2021-12-08,Comm,0.29063
2021-12-09,Comm,0.050725
2021-12-10,Comm,0.16730666666666666
2021-12-13,Comm,0.040465
2021-12-14,Comm,0.043993333333333336
2021-12-15,Comm,-0.022217999999999998
2021-12-16,Comm,0.2599225
2021-12-17,Comm,-0.13588857142857141
2021-12-20,Comm,0.177425
2021-12-21,Comm,0.0727575
2021-12-22,Comm,0.15310666666666667
2021-12-23,Comm,0.08637333333333333
2021-12-27,Comm,0.062975
2021-12-28,Comm,0.029099999999999997
2021-12-29,Comm,0.05032
2021-12-30,Comm,0.12137066666666665
2021-12-31,Comm,0.015860000000000003
2022-01-03,Comm,0.09538615384615384
2022-01-04,Comm,0.11216
2022-01-05,Comm,0.16909333333333335
2022-01-06,Comm,0.27898
2022-01-07,Comm,0.125861
2022-01-10,Comm,0.1420157142857143
2022-01-11,Comm,0.11294
2022-01-12,Comm,0.15737333333333334
2022-01-13,Comm,0.15641866666666665
2022-01-14,Comm,0.10148666666666666
2022-01-18,Comm,-0.1412511974789916
2022-01-19,Comm,0.15882000000000002
2022-01-20,Comm,0.2957951515151515
2022-01-21,Comm,0.2158866666666667
2022-01-24,Comm,0.1469777777777778
2022-01-25,Comm,-0.013380833333333331
2022-01-26,Comm,0.3189911764705882
2022-01-27,Comm,0.14890190476190476
2022-01-28,Comm,-0.136476
2022-01-31,Comm,0.0960282857142857
2022-02-01,Comm,-0.01187333333333333
2022-02-02,Comm,0.1863709523809524
2022-02-03,Comm,0.15791904761904765
2022-02-04,Comm,0.026194000000000002
2022-02-07,Comm,0.17500266666666667
2022-02-08,Comm,0.08603833333333333
2022-02-09,Comm,0.268176
2022-02-10,Comm,0.4239400000000001
2022-02-11,Comm,-0.027836666666666655
2022-02-14,Comm,0.18856933333333334
2022-02-15,Comm,0.14302
2022-02-16,Comm,0.06069
2022-02-17,Comm,0.22259571428571429
2022-02-18,Comm,0.0
2022-02-22,Comm,-0.046484285714285714
2022-02-23,Comm,-0.13194
2022-02-24,Comm,0.12549000000000002
2022-02-25,Comm,0.16883333333333334
2022-02-28,Comm,0.18920833333333334
2022-03-01,Comm,-0.06454
2022-03-02,Comm,0.109124
2022-03-03,Comm,0.11440399999999998
2022-03-04,Comm,0.087085
2022-03-07,Comm,0.05576333333333333
2022-03-08,Comm,0.046473333333333325
2022-03-09,Comm,0.14357
2022-03-10,Comm,0.13397333333333333
2022-03-11,Comm,0.038795
2022-03-14,Comm,0.09263642857142858
2022-03-15,Comm,0.148646
2022-03-16,Comm,0.02732
2022-03-17,Comm,-0.07576000000000001
2022-03-18,Comm,0.29006
2022-03-21,Comm,0.09507800000000002
2022-03-22,Comm,-0.08629
2022-03-23,Comm,0.155245
2022-03-24,Comm,0.13466999999999998
2022-03-25,Comm,-0.0843
2022-03-28,Comm,0.17655733333333334
2022-03-29,Comm,0.05488666666666666
2022-03-30,Comm,0.09084
2022-03-31,Comm,0.19117
2022-04-01,Comm,0.049650000000000014
2022-04-04,Comm,0.164827
2022-04-05,Comm,-0.046148
2022-04-06,Comm,0.008533333333333334
2022-04-07,Comm,0.07503833333333333
2022-04-08,Comm,0.031775
2022-04-11,Comm,0.06467176470588235
2022-04-12,Comm,0.22909142857142858
2022-04-13,Comm,0.21442166666666668
2022-04-14,Comm,-0.053972
2022-04-18,Comm,0.02732285714285715
2022-04-19,Comm,-0.012659999999999994
2022-04-20,Comm,0.12832333333333334
2022-04-21,Comm,0.17166389473684213
2022-04-22,Comm,0.04672666666666666
2022-04-25,Comm,0.05028999999999999
2022-04-26,Comm,0.29226800000000003
2022-04-27,Comm,0.09529333333333333
2022-04-28,Comm,0.11529
2022-04-29,Comm,0.126467
2022-05-02,Comm,0.13442199999999999
2022-05-03,Comm,-0.018305000000000005
2022-05-04,Comm,-0.01088
2022-05-05,Comm,-0.010379999999999992
2022-05-06,Comm,0.22106166666666666
2022-05-09,Comm,-0.1232875
2022-05-10,Comm,0.013409999999999988
2022-05-11,Comm,0.09425400000000002
2022-05-12,Comm,-0.01881333333333333
2022-05-13,Comm,0.19025333333333333
2022-05-16,Comm,0.06059
2022-05-17,Comm,0.026546000000000004
2022-05-18,Comm,-0.021075
2022-05-19,Comm,0.042076666666666665
2022-05-20,Comm,0.2564
2022-05-23,Comm,0.007036000000000009
2022-05-24,Comm,0.28918599999999994
2022-05-25,Comm,0.24541714285714286
2022-05-26,Comm,0.21993000000000001
2022-05-27,Comm,0.08259333333333334
2022-05-31,Comm,0.16692133333333337
2022-06-01,Comm,0.14974
2022-06-02,Comm,-0.1306766666666667
2022-06-03,Comm,0.05019866666666667
2022-06-06,Comm,0.06547
2022-06-07,Comm,0.13988
2022-06-08,Comm,0.18917599999999998
2022-06-09,Comm,0.11558133333333331
2022-06-10,Comm,-0.023229999999999994
2022-06-13,Comm,0.20490499999999998
2022-06-14,Comm,0.23169750000000003
2022-06-15,Comm,0.050886666666666656
2022-06-16,Comm,0.17020666666666667
2022-06-17,Comm,0.136946
2022-06-21,Comm,0.10901428571428573
2022-06-22,Comm,0.093255
2022-06-23,Comm,0.032509333333333335
2022-06-24,Comm,0.0039039999999999986
2022-06-27,Comm,0.13032499999999997
2022-06-28,Comm,0.11567000000000001
2022-06-29,Comm,0.02497833333333333
2022-06-30,Comm,0.21697499999999997
2022-07-01,Comm,0.31268
2022-07-05,Comm,0.20548000000000002
2022-07-06,Comm,-0.10179
2022-07-07,Comm,0.0
2022-07-08,Comm,0.029563333333333337
2022-07-11,Comm,0.17281066666666667
2022-07-12,Comm,0.16039333333333333
2022-07-13,Comm,-0.01566
2022-07-14,Comm,0.04219
2022-07-15,Comm,-0.14448
2022-07-18,Comm,0.0629025
2022-07-19,Comm,0.18036
2022-07-20,Comm,-0.07863833333333334
2022-07-21,Comm,0.18689166666666668
2022-07-22,Comm,0.06527933333333333
2022-07-25,Comm,-0.015847222222222224
2022-07-26,Comm,0.012513333333333335
2022-07-27,Comm,0.08816666666666666
2022-07-28,Comm,-0.02288388888888888
2022-07-29,Comm,0.21954
2022-08-01,Comm,0.10586777777777778
2022-08-02,Comm,0.07321416666666666
2022-08-03,Comm,0.029757999999999996
2022-08-04,Comm,0.09228833333333333
2022-08-05,Comm,0.19904333333333332
2022-08-08,Comm,-0.258736
2022-08-09,Comm,0.10795000000000002
2022-08-10,Comm,0.15448599999999998
2022-08-11,Comm,0.07395833333333335
2022-08-12,Comm,0.082625
2022-08-15,Comm,0.08466166666666666
2022-08-16,Comm,0.08187333333333333
2022-08-17,Comm,-0.04899333333333333
2022-08-18,Comm,0.15672999999999998
2022-08-19,Comm,-0.18346
2022-08-22,Comm,0.1977
2022-08-23,Comm,0.19802
2022-08-24,Comm,0.1291733333333333
2022-08-25,Comm,-0.013641666666666668
2022-08-26,Comm,-0.09399083333333333
2022-08-29,Comm,0.15065333333333336
2022-08-30,Comm,-0.10533999999999999
2022-08-31,Comm,0.16107999999999997
2022-09-01,Comm,0.03812666666666666
2022-09-02,Comm,0.06369
2022-09-06,Comm,0.183865
2022-09-07,Comm,0.08660380952380953
2022-09-08,Comm,0.28516933333333333
2022-09-09,Comm,-0.028329999999999987
2022-09-12,Comm,0.12798190476190477
2022-09-13,Comm,0.036854666666666674
2022-09-14,Comm,0.12128399999999999
2022-09-15,Comm,0.128805
2022-09-16,Comm,0.08681666666666667
2022-09-19,Comm,0.028944181818181813
2022-09-20,Comm,0.07379500000000001
2022-09-21,Comm,0.152272
2022-09-22,Comm,0.05777500000000001
2022-09-23,Comm,0.133552
2022-09-26,Comm,0.14268333333333333
2022-09-27,Comm,0.21475666666666665
2022-09-28,Comm,0.27058171428571426
2022-09-29,Comm,-0.01166999999999998
2022-09-30,Comm,0.10625
2022-10-03,Comm,0.273983
2022-10-04,Comm,0.14711
2022-10-05,Comm,0.21418999999999996
2022-10-06,Comm,0.133465
2022-10-07,Comm,0.10460666666666667
2022-10-10,Comm,0.0
2022-10-11,Comm,0.11203266666666667
2022-10-12,Comm,0.19531
2022-10-13,Comm,-0.115725
2022-10-14,Comm,0.052660000000000005
2022-10-17,Comm,0.25788400000000006
2022-10-18,Comm,0.18303
2022-10-19,Comm,0.1386591666666667
2022-10-20,Comm,0.027279999999999992
2022-10-21,Comm,0.04973888888888889
2022-10-24,Comm,0.16773
2022-10-25,Comm,0.07174
2022-10-26,Comm,0.0022600000000000025
2022-10-27,Comm,0.273558
2022-10-28,Comm,0.2246257142857143
2022-10-31,Comm,0.32790400000000003
2022-11-01,Comm,0.1016
2022-11-02,Comm,0.01813666666666667
2022-11-03,Comm,0.04409999999999999
2022-11-04,Comm,-0.002869999999999995
2022-11-07,Comm,-0.10879066666666666
2022-11-08,Comm,0.0699846153846154
2022-11-09,Comm,-0.004600000000000002
2022-11-10,Comm,0.09966
2022-11-11,Comm,0.07224
2022-11-14,Comm,0.38667976190476183
2022-11-15,Comm,-0.06178
2022-11-16,Comm,0.14805333333333334
2022-11-17,Comm,-0.010206666666666668
2022-11-18,Comm,0.0
2022-11-21,Comm,0.2191
2022-11-22,Comm,0.11876666666666666
2022-11-23,Comm,0.00258
2022-11-25,Comm,0.28881
2022-11-28,Comm,0.13874
2022-11-29,Comm,0.19598
2022-11-30,Comm,0.04576
2022-12-01,Comm,0.10304666666666666
2022-12-02,Comm,0.25708000000000003
2022-12-05,Comm,0.08380685714285716
2022-12-06,Comm,0.14720800000000003
2022-12-07,Comm,0.09474
2022-12-08,Comm,0.11556
